"Code_point_Libelle";"ID.interne.passage";"Date";"CHLOROA";"SALI";"TEMP";"TURB";"NH4";"PO4";"SIOH";"OXYGENE";"NO3+NO2";"TURB-FNU";"Shannon";"Simpson";"BergerParker";"Pielou";"Rspe";"Bacillariophyceae";"Dinophyceae";"Cryptophyceae";"Haptophyta";"Ciliophora";"DinoBac";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"cluster"
"22B - Toulon gde rade";60223800;2011-06-07;0,35;38,4;19,8;NA;NA;NA;NA;10,3;NA;0,346;0,525709194198239;0,207181880603847;0,88801261829653;0,211560943041096;12;58800;600;3900;NA;NA;0,0102040816326531;12;42;3,5;0,636363636363636;0,155635921361408;3;0,0456349206349206;7;0,47005988023952;0,816155932018384;0,846428571428571;2,83333333333333;0,131092450750691;3;1
"22B - Toulon gde rade";60223913;2011-06-21;0,75;38,9;17,8;NA;NA;NA;NA;11,79;NA;0,492;0,997903429542574;0,387002469135802;0,777777777777778;0,378128742541586;14;19900;1000;1500;NA;NA;0,050251256281407;14;58;4,14285714285714;0,637362637362637;0,145526547825865;4;0,0610879904875149;8,28571428571429;0,284527936789483;0,800603294570865;0,793926247288503;3;0,124873510388459;3;1
"22B - Toulon gde rade";60225114;2011-07-05;0,16;NA;21,8;NA;NA;NA;NA;8,26;NA;0,15;2,27117358747932;0,887573964497041;0,153846153846154;0,947152952526084;11;2300;300;NA;NA;NA;0,130434782608696;11;45;4,09090909090909;0,818181818181818;0,129521801052265;2;-0,0187654320987654;8,18181818181818;-0,0769230769230637;0,787344653095225;0,91304347826087;2,24444444444444;0,167876856806676;2;1
"22B - Toulon gde rade";60225138;2011-07-19;0,19;38,9;17,55;NA;NA;NA;NA;6,3;NA;0,34;0,950623251676923;0,45107642077339;0,712121212121212;0,412850432572214;10;5300;400;14100;NA;NA;0,0754716981132075;10;36;3,6;0,8;0,140230821985343;2;0,0169753086419753;7,2;-0,234042553191497;0,780744694870082;0,8875;2,30555555555556;0,181095279964656;2;1
"22B - Toulon gde rade";60225525;2011-08-02;0,13;36,1;22,1;NA;NA;NA;NA;7,7;NA;0,4;1,72019345921983;0,809917355371901;0,272727272727273;0,960058249314534;6;800;300;NA;NA;NA;0,375;6;10;1,66666666666667;0,666666666666667;0,183362628113901;0;-0,12;3,33333333333333;NA;0,782505346542092;1;1,3;0,265213571832474;3;1
"22B - Toulon gde rade";60226120;2011-08-17;0,13;37,9;22,2;NA;NA;NA;NA;NA;NA;0,7;0,09948669743326;0,0346089395027531;0,982456140350877;0,0905566945313087;3;200;100;16800;NA;NA;0,5;3;1;0,333333333333333;0,333333333333333;0,0705923703227884;0;0;0,666666666666667;NA;0,929407629677212;NA;1;0,526804921987848;2;1
"22B - Toulon gde rade";60226924;2011-08-30;0,32;38;21,5;NA;NA;NA;NA;NA;NA;0,21;0,328308283515945;0,112217167394862;0,941834451901566;0,142582475894103;10;1800;600;42100;NA;NA;0,333333333333333;10;17;1,7;0,377777777777778;0,16729916697968;2;0,380622837370242;3,4;-0,170040485829962;0,848907731820922;0,58695652173913;6;0,13889730802925;2;1
"22B - Toulon gde rade";60227667;2011-09-13;0,11;38,2;23,2;NA;NA;NA;NA;7,4;NA;0,2;1,09345078195501;0,523140729569234;0,660194174757282;0,525838673527551;8;3100;400;6800;NA;NA;0,129032258064516;8;13;1,625;0,464285714285714;0,22039058274231;1;0,165680473372781;3,25;-0,255451713395638;0,830560413377698;0,567567567567568;3,76923076923077;0,181169894990076;2;1
"22B - Toulon gde rade";60227670;2011-09-26;0,12;39,2;21,6;NA;NA;NA;NA;NA;NA;0,3;0,368710166683695;0,134717416378316;0,929411764705882;0,167807228485809;9;NA;1900;23700;NA;NA;NA;9;21;2,33333333333333;0,583333333333333;0,181180040519947;1;0,0702947845804988;4,66666666666667;-0,282105263157897;0,825841940935451;0,765957446808511;2,76190476190476;0,163593506311349;3;1
"22B - Toulon gde rade";60228947;2011-10-11;0,15;37,2;19,1;NA;NA;NA;NA;NA;NA;0,446;1,37547727288135;0,604570637119114;0,578947368421053;0,55353277476186;12;2500;600;4400;NA;NA;0,24;12;42;3,5;0,636363636363636;0,114434801298128;3;0,048469387755102;7;0,0459667322482591;0,841633543527511;0,747292418772563;2,88095238095238;0,125038174016714;3;1
"22B - Toulon gde rade";60229707;2011-10-25;NA;33,8;18,7;NA;NA;NA;NA;NA;NA;0,582;1,88669678465808;0,84;0,2;0,969570350190125;7;700;200;NA;NA;NA;0,285714285714286;7;12;1,71428571428571;0,571428571428571;0,142895957516407;1;0,111111111111111;3,42857142857143;0,068965517241377;0,871897207523205;0,705882352941177;3,16666666666667;0,205627925298502;2;1
"22B - Toulon gde rade";60230029;2011-11-07;2,2;NA;16,9;NA;NA;NA;NA;NA;NA;3,18;1,06062831124903;0,440026860431259;0,740065370720798;0,401896654288924;14;579400;1300;NA;NA;NA;0,00224370037970314;14;59;4,21428571428571;0,648351648351648;0,150407498024367;3;0,108445848893996;8,42857142857143;-0,174079711370423;0,805245020463077;0,76844262295082;2,66101694915254;0,12513248528051;2;1
"22B - Toulon gde rade";60230717;2011-11-22;1,1;33,6;16,6;NA;NA;NA;NA;NA;NA;1,98;1,41992041472801;0,677335822616577;0,444862829478214;0,501169605778843;17;183300;2300;NA;NA;NA;0,0125477359519913;17;98;5,76470588235294;0,720588235294118;0,142013577370623;3;0,0073406913785922;11,5294117647059;-0,0187866636964415;0,804882038429817;0,834525939177102;2,40816326530612;0,119197714034938;3;1
"22B - Toulon gde rade";60231009;2011-12-06;0,45;33,1;16,8;NA;NA;NA;NA;NA;NA;2,3;0,715581764832868;0,317779288804235;0,818181818181818;0,258091565868738;16;139800;700;NA;NA;NA;0,0050071530758226;15;73;4,86666666666667;0,695238095238095;0,101591404932078;3;0,0583599174329143;9,73333333333333;-0,0665141896937978;0,830968367745457;0,791545189504373;2,49315068493151;0,113115524344157;3;1
"22B - Toulon gde rade";60231504;2011-12-20;0,11;37,2;14,6;NA;NA;NA;NA;NA;NA;0,72;1,94373561432313;0,829802775748722;0,27027027027027;0,884632201174265;9;2700;100;800;NA;NA;0,037037037037037;9;25;2,77777777777778;0,694444444444444;0,17254717089383;3;-0,0016;5,55555555555556;-0,142857142857143;0,776091090901631;0,792;2,48;0,188471459296208;3;1
"22B - Toulon gde rade";60235769;2012-01-03;0,16;34;14,6;NA;NA;NA;NA;NA;NA;0,54;1,89399952677486;0,827160493827161;0,277777777777778;0,910821241574711;8;900;300;300;NA;NA;0,333333333333333;8;19;2,375;0,678571428571429;0,189230956519535;2;-0,0263157894736842;4,75;0,0648769574944079;0,774364908650758;0,79746835443038;2,52631578947368;0,203909716257359;3;1
"22B - Toulon gde rade";60235771;2012-01-16;0,1;36;14,5;NA;NA;NA;NA;NA;NA;0,106;2,16350167249637;0,851367419738407;0,275862068965517;0,870657122142174;12;2100;300;100;NA;NA;0,142857142857143;12;41;3,41666666666667;0,621212121212121;0,121987401077117;3;0,0246876859012493;6,83333333333333;-0,0704398107587192;0,823730949227327;0,713207547169811;3,17073170731707;0,129092628258405;3;1
"22B - Toulon gde rade";60237351;2012-01-30;0,25;38,9;14,2;NA;NA;NA;NA;NA;NA;0,18;1,97671480161082;0,79987246253587;0,298969072164948;0,729940235526756;15;8500;500;400;NA;NA;0,0588235294117647;15;58;3,86666666666667;0,552380952380952;0,116315535550932;4;0,186682520808561;7,73333333333333;0,0317716747442126;0,846695204312293;0,69833729216152;3,81034482758621;0,0970040776500472;2;1
"22B - Toulon gde rade";60237406;2012-02-14;0,51;37,2;12,9;NA;NA;NA;NA;NA;NA;0,24;2,217423646234;0,857956568173727;0,283018867924528;0,864509718206885;13;4100;100;700;NA;NA;0,024390243902439;13;54;4,15384615384615;0,692307692307692;0,12501184546577;3;0,0692729766803841;8,30769230769231;0,0132325141776913;0,77546079826092;0,788732394366197;2,74074074074074;0,152101175722041;2;1
"22B - Toulon gde rade";60237432;2012-02-28;0,7;36,5;13,1;NA;NA;NA;NA;NA;NA;1,03;1,08781179494558;0,420291085775047;0,754076086956522;0,369446201005508;19;72100;700;NA;NA;NA;0,00970873786407767;19;120;6,31578947368421;0,701754385964912;0,131384585099446;4;0,0398958333333333;12,6315789473684;0,00592642290059108;0,805486518609747;0,820158102766798;2,59166666666667;0,112623784320608;3;1
"22B - Toulon gde rade";60237610;2012-03-13;0,74;NA;13;NA;NA;NA;NA;NA;NA;0,456;1,52959284037622;0,680221606648199;0,489473684210526;0,596344265404918;13;18000;1000;NA;NA;NA;0,0555555555555556;13;70;5,38461538461539;0,897435897435897;0,114271783821005;7;0,0106122448979592;10,7692307692308;-0,172830188679243;0,802955303151934;0,910791366906475;2,1;0,146017124172294;2;1
"22B - Toulon gde rade";60237892;2012-03-26;0,21;NA;15;NA;NA;NA;NA;NA;NA;0,723;0;0;1;NA;1;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;1;1;1
"22B - Toulon gde rade";60239278;2012-04-10;NA;NA;14,8;NA;NA;NA;NA;NA;NA;0,492;0,593804217779892;0,327772749247813;0,79878445843282;0,205442160219594;18;91500;1100;368000;100;NA;0,0120218579234973;18;88;4,88888888888889;0,575163398692811;0,135624516632702;3;0,0737990702479338;9,77777777777778;0,116051989179918;0,807500023367396;0,755125284738041;3,56818181818182;0,101699078502994;4;1
"22B - Toulon gde rade";60245289;2012-04-23;1,55;39;14,1;NA;NA;NA;NA;NA;NA;0,399;0,123951490755413;0,0397200576550606;0,979865771812081;0,0564127545422254;9;595800;100;NA;NA;NA;0,000167841557569654;9;24;2,66666666666667;0,666666666666667;0,136126999931386;2;-0,00086805555555552;5,33333333333333;-0,266666666666667;0,762446730596953;0,8;3,04166666666667;0,201012543829623;2;1
"22B - Toulon gde rade";60246519;2012-05-10;0,15;39;16,6;NA;NA;NA;NA;NA;NA;0,315;0,479693827243643;0,176856394686401;0,906110283159464;0,187018829766832;13;65300;1700;NA;NA;NA;0,0260336906584992;13;59;4,53846153846154;0,756410256410256;0,111658118814416;2;-0,0150818730249928;9,07692307692308;-0,164754521963818;0,80677485463321;0,905660377358491;2,4406779661017;0,138011508991408;2;1
