"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust"
"At so";2015-09-28;18;101;5,61111111111111;0,660130718954248;0,156052288928401;4;0,0925399470640133;11,2222222222222;-0,15808294837043;0,792783676855541;0,765388046387154;2,86138613861386;0,102657365454052;3
"At so";2015-10-19;12;49;4,08333333333333;0,742424242424242;0,164862655124821;5;0,0306122448979592;8,16666666666667;-0,17000955109838;0,806582106288544;0,788617886178862;2,18367346938776;0,134274538700394;2
"At so";2015-12-14;14;65;4,64285714285714;0,714285714285714;0,16531137281491;3;0,041301775147929;9,28571428571429;0,0481045509314974;0,795196602894101;0,782837127845884;2,46153846153846;0,125156866318095;3
"At so";2016-02-24;15;76;5,06666666666667;0,723809523809524;0,136614384543097;5;0,0283067867036011;10,1333333333333;-0,163381123058542;0,810317759957422;0,778532608695652;2,39473684210526;0,114448104963312;3
"At so";2016-03-11;20;110;5,5;0,578947368421053;0,165581705015889;2;0,113099173553719;11;0,0788343558282167;0,804262209765136;0,737704918032787;3,3;0,0888681294227191;3
"At so";2016-03-22;21;124;5,90476190476191;0,59047619047619;0,153462011712332;6;0,142429760665973;11,8095238095238;-0,0195871142043299;0,804664358808638;0,698744769874477;3,08064516129032;0,0871030410694974;3
"At so";2016-04-11;22;145;6,59090909090909;0,627705627705628;0,15372652130654;4;0,0854934601664685;13,1818181818182;-0,0507498918425247;0,795504468379361;0,776934749620637;2,86206896551724;0,101104664990366;2
"At so";2016-04-22;25;198;7,92;0,66;0,150254168603311;3;0,080336190184675;15,84;-0,0990022508146548;0,802659577460577;0,780373831775701;2,67676767676768;0,0929728611868716;3
"At so";2016-05-11;13;61;4,69230769230769;0,782051282051282;0,263509463330772;4;0,0525396398817521;9,38461538461539;-0,154559386973186;0,715187889379634;0,877513711151737;2,0327868852459;0,179961331681514;2
"At so";2016-05-24;17;99;5,82352941176471;0,727941176470588;0,210396916050725;3;0,0601469237832873;11,6470588235294;0,103343211319339;0,758853449374847;0,838938053097345;2,34343434343434;0,132886792991252;2
"At so";2016-06-06;21;172;8,19047619047619;0,819047619047619;0,184257357533602;6;0,0270247431043808;16,3809523809524;-0,0447707169196596;0,770694216372678;0,877090909090909;2,03488372093023;0,131123524032475;2
"At so";2016-06-23;21;140;6,66666666666667;0,666666666666667;0,169237433282832;8;0,128469387755102;13,3333333333333;0,0553467714383342;0,780319589832631;0,764900662251656;2,76428571428571;0,104553325383928;2
"At so";2016-07-19;24;206;8,58333333333333;0,746376811594203;0,146294027471785;6;0,0311174474502781;17,1666666666667;-0,0518602984445855;0,799001175005709;0,834605597964377;2,34466019417476;0,107226669178368;4
"At so";2016-08-16;27;235;8,7037037037037;0,66951566951567;0,147082962608768;8;0,0853870529651426;17,4074074074074;0,0514466044243206;0,808690400536302;0,771741778319123;2,57021276595745;0,091397948632231;3
